t	H2	mod	nest	conn	Fmean
0	0	-9.1979239687176e-18	1	0.426556817324719	0.718284285714286
100	0.069546205661566	0.115263074165169	0.798303229337712	0.23711343322258	0.0800125428571428
200	0.13181463984514	0.174424833732669	0.750592957489509	0.202128507404625	0.0520198285714286
300	0.184119194792466	0.237060237834901	0.705665024630542	0.190131123111855	0.0459310142857143
400	0.224621977646459	0.265975202980045	0.709405218025908	0.183544898523897	0.0461521
500	0.261561774735926	0.288142566498506	0.687739463601533	0.176176743542862	0.0470070857142857
600	0.299230798419951	0.307609069232558	0.668582375478927	0.168710578700963	0.0471788714285714
700	0.33595803595723	0.324817201654807	0.65581098339719	0.161529824912487	0.0469372285714286
800	0.371215574455432	0.342174710023267	0.645502645502645	0.154808246052266	0.0466066857142857
900	0.404480174579675	0.35759737483009	0.637839810253603	0.14863122463996	0.0463215714285714
1000	0.435255941106571	0.372832603584185	0.630450647692027	0.14302621827961	0.0461101714285714
1100	0.463397292844064	0.388157883288123	0.623563218390805	0.137986116373338	0.0459645428571429
1200	0.489271738789556	0.401815634545501	0.61749680715198	0.133481814879867	0.0458691857142857
1300	0.512349027549435	0.414607864624592	0.618317825214377	0.129471587841127	0.0458103571428571
1400	0.53298902998472	0.427310214638167	0.616675789089582	0.125905947748637	0.0457774285714286
1500	0.552572459187577	0.438781281526033	0.614714468162744	0.122733240107245	0.0457627571428571
1600	0.572290759136076	0.449161487183388	0.614395183360701	0.119903439893983	0.0457608285714286
1700	0.590241320905404	0.458634760738199	0.612753147235906	0.11737009747409	0.0457677571428571
1800	0.606422852343023	0.467231371203472	0.606686735997081	0.115092556317999	0.0457806714285714
1900	0.62150820319972	0.475047083708678	0.604725415070243	0.113035132765039	0.0457975142857143
2000	0.635170897240714	0.482166037913395	0.602581645685094	0.111167348886237	0.0458168285714286
2100	0.647768280008879	0.48891450074184	0.598157270571064	0.109463456042742	0.0458375285714286
2200	0.659430998729573	0.495391675895738	0.597336252508666	0.107901749853756	0.0458588142857143
2300	0.670127706768325	0.501389206408624	0.596515234446269	0.106463785936337	0.0458801142857143
2400	0.680080049837837	0.506954634430133	0.596515234446269	0.105134026460678	0.0459010428571429
2500	0.689541175785583	0.5121303146015	0.596515234446269	0.103899472256832	0.0459213428571429
2600	0.698077979521336	0.516952421248928	0.594052180259077	0.102748897389761	0.0459408
2700	0.706255086489328	0.521453401464456	0.594052180259077	0.101672873991677	0.0459592857142857
2800	0.714030451926635	0.525661266172445	0.590448823207444	0.100663435517132	0.0459767857142857
2900	0.721426216557085	0.529688678630312	0.589308520343003	0.099713727609387	0.0459932
3000	0.728278761689256	0.533656332236765	0.589308520343003	0.0988178909519407	0.0460085285714286
3100	0.734810666248369	0.53739547475333	0.586845466155811	0.0979709702967703	0.0460228285714286
3200	0.74116875337325	0.540921903876918	0.586024448093414	0.097168646873952	0.0460361
3300	0.746992417362853	0.544248884994536	0.583561393906221	0.0964072635199134	0.0460484
3400	0.752484962476123	0.547389683387898	0.581098339719029	0.0956836654289174	0.0460597285714286
3500	0.757732265639611	0.550355127201237	0.576902025177887	0.0949950241392919	0.0460701714285714
3600	0.762728415949985	0.553155958584162	0.575761722313446	0.0943391050471017	0.0460797571428571
3700	0.768131537728296	0.555800925486028	0.574940704251049	0.0937137633403539	0.0460885857142857
3800	0.773103182883852	0.558299232852955	0.574119686188652	0.0931170813305493	0.0460966428571429
3900	0.777742773512595	0.56065855052444	0.574940704251049	0.0925475768235629	0.0461040142857143
4000	0.782331529076119	0.562886663126892	0.574621419449006	0.0920036958221753	0.0461107428571429
4100	0.786813502383601	0.564989818031689	0.572979383324211	0.091484258342654	0.0461168142857143
4200	0.791080413626992	0.566975028049063	0.571337347199416	0.0909880249287536	0.0461223857142857
4300	0.795149284230754	0.568848572126132	0.571337347199416	0.0905139189364569	0.0461274
4400	0.799034601538888	0.570616441001768	0.571018062397373	0.0900610009364721	0.0461319142857143
4500	0.802745539036861	0.572283681809909	0.571018062397373	0.0896282894206168	0.0461359714285714
4600	0.806291081603322	0.573855932556677	0.569376026272578	0.0892149537625	0.0461396142857143
4700	0.8096872498808	0.575337892742088	0.568555008210181	0.0888202138603305	0.0461428857142857
4800	0.812927299439437	0.576734472841969	0.567733990147783	0.0884432576785484	0.0461457857142857
4900	0.816009350037408	0.578050280811785	0.567733990147783	0.0880834019487876	0.0461483428571429
5000	0.818884530589475	0.579289930529046	0.569376026272578	0.0877399383667281	0.0461506
5100	0.821548240814802	0.580456712599471	0.568235723408137	0.0874121432350278	0.0461525714285714
5200	0.824224482175994	0.581555417023762	0.568235723408137	0.0870994910123532	0.0461543
5300	0.826818773382225	0.582589392526441	0.568235723408137	0.0868012832105003	0.0461557857142857
5400	0.829344881358899	0.583561908977694	0.568235723408137	0.0865169546720967	0.0461570857142857
5500	0.831749679410308	0.584477083652074	0.56741470534574	0.0862459371915213	0.0461581714285714
5600	0.833927433145383	0.585337682359537	0.56741470534574	0.0859876330243226	0.0461590857142857
5700	0.836002419944944	0.586146564813418	0.56741470534574	0.0857415974626719	0.0461598571428571
5800	0.837979267747811	0.58690665116178	0.565772669220945	0.0855072204461889	0.0461605142857143
5900	0.839949311602393	0.587621495152084	0.561667578908958	0.0852840098829599	0.0461610285714286
6000	0.841859150149916	0.588293018990212	0.561667578908958	0.0850715782676717	0.0461614428571429
6100	0.843685983746766	0.588923426873919	0.562488596971356	0.0848693447562944	0.0461617857142857
6200	0.845413148226172	0.589515539299722	0.562488596971356	0.0846768756384833	0.0461620285714286
6300	0.846936867730586	0.590071788240476	0.562488596971356	0.0844938094998567	0.0461622
6400	0.848379218632243	0.590593889942127	0.562488596971356	0.0843196614611521	0.0461623571428571
6500	0.849741926502675	0.591083689353931	0.562488596971356	0.084153993628844	0.0461624428571429
6600	0.851026269617784	0.591543543818401	0.562488596971356	0.0839965152730036	0.0461624857142857
6700	0.852229677472964	0.591975168403782	0.562488596971356	0.0838467882237106	0.0461625142857143
6800	0.853499290756833	0.592379551691489	0.562488596971356	0.0837044108677289	0.0461625428571429
6900	0.854766291914869	0.592759254642987	0.562488596971356	0.0835690988510227	0.0461625285714286
7000	0.855958612594532	0.593115127596908	0.563309615033753	0.0834405158520958	0.0461625428571429
7100	0.857083503938695	0.593448919058573	0.563309615033753	0.0833182723091865	0.0461625714285714
7200	0.858146968132315	0.593761742373282	0.562488596971356	0.0832021449940637	0.0461625428571429
7300	0.859155717423868	0.594054864694913	0.562488596971356	0.0830917693664968	0.0461625714285714
7400	0.860096643557744	0.594330022760792	0.562488596971356	0.0829869039188734	0.0461625857142857
7500	0.86098706865267	0.594587205364286	0.562488596971356	0.0828872587247132	0.0461626285714286
7600	0.861829447542978	0.594828812297593	0.562488596971356	0.0827925476061085	0.0461627
7700	0.862626217375318	0.595054709279526	0.562488596971356	0.0827025833284427	0.0461627714285714
7800	0.863381002680461	0.595266446730043	0.562488596971356	0.0826171153693342	0.0461629
7900	0.864084794650097	0.595464497178921	0.562807881773399	0.0825358499187434	0.0461630285714286
8000	0.864730299037796	0.595650379261223	0.562488596971356	0.0824586083224654	0.0461632285714286
8100	0.865344803979829	0.59582431361737	0.562488596971356	0.082385186488339	0.0461634142857143
8200	0.865927729451242	0.595986889700471	0.562488596971356	0.0823154099225688	0.0461636428571429
8300	0.866476827659683	0.596139264291032	0.562488596971356	0.0822490567927718	0.0461638857142857
8400	0.866998908509367	0.596281385525523	0.561667578908958	0.0821859991815145	0.0461641857142857
8500	0.867492732907693	0.596414915546407	0.562488596971356	0.082125985946897	0.0461645
8600	0.867958330742023	0.596539622346568	0.562488596971356	0.082068887276808	0.0461648428571429
8700	0.868401383292933	0.596656190646885	0.562488596971356	0.0820145984908103	0.0461652142857143
8800	0.868819581418083	0.596765468431086	0.562488596971356	0.0819629211599113	0.0461656285714286
8900	0.869213175979469	0.596867435856742	0.562488596971356	0.0819136780747895	0.0461660714285714
9000	0.869582451006765	0.596962942362296	0.562488596971356	0.0818667908645496	0.0461665142857143
9100	0.869954210100243	0.597052063658196	0.562488596971356	0.0818221216480018	0.0461670142857143
9200	0.870342307297343	0.59713537806931	0.562488596971356	0.0817796065854039	0.0461675285714286
9300	0.870708907608545	0.597213251119254	0.562169312169312	0.0817390311034426	0.0461680714285714
9400	0.871055778767044	0.597286133572206	0.562169312169312	0.0817003697839925	0.0461686285714286
9500	0.871384248221758	0.597354156851055	0.562169312169312	0.0816634745662198	0.0461692285714286
9600	0.871698168487102	0.597417319184769	0.562169312169312	0.081628236973961	0.0461698285714286
9700	0.871995718654029	0.597476743953307	0.562169312169312	0.0815946022748903	0.0461705
9800	0.872278923159581	0.597532365166549	0.561348294106915	0.0815625122985922	0.0461711428571429
9900	0.87254842736296	0.597583639578568	0.561348294106915	0.0815317968013126	0.0461718285714286
10000	0.872805845111624	0.597631695214761	0.561348294106915	0.0815024287001063	0.0461725285714286
10100	0.873055769183781	0.597676919677639	0.561348294106915	0.0814743308306888	0.0461732428571429
10200	0.873299838125449	0.597718632306237	0.561348294106915	0.0814474306234468	0.0461739714285714
10300	0.873533293507092	0.597757654556763	0.561348294106915	0.0814216636403033	0.0461747
10400	0.873756259215451	0.597794152435706	0.561348294106915	0.0813969765580386	0.0461755
10500	0.873970192642487	0.59782781516072	0.561348294106915	0.0813732727470374	0.0461762571428571
10600	0.874174190553459	0.597859338965724	0.561348294106915	0.0813505365386837	0.0461770571428571
10700	0.874370204670704	0.597888669844952	0.562169312169312	0.0813287551978515	0.0461778285714286
10800	0.874557909450076	0.597915858998444	0.562169312169312	0.0813077693974103	0.0461786714285714
10900	0.874738171021822	0.597941365951106	0.562169312169312	0.0812876037713201	0.0461794857142857
11000	0.874911013833535	0.597964742658025	0.56299033023171	0.0812682102004035	0.0461803285714286
11100	0.875077155840757	0.5979868839241	0.56299033023171	0.0812495604027411	0.0461811714285714
11200	0.875237133393056	0.598007090637819	0.563811348294107	0.0812315516194207	0.0461820285714286
11300	0.875390698953524	0.59802588274976	0.563811348294107	0.0812142223172734	0.0461828857142857
11400	0.87553857917701	0.598043466217808	0.563811348294107	0.0811974870732936	0.0461837428571429
11500	0.875680751881491	0.598059712315483	0.563811348294107	0.0811813051514176	0.0461846142857143
11600	0.875817640144419	0.598074277850867	0.563811348294107	0.0811657068785674	0.0461854857142857
11700	0.875950140423453	0.598088239128678	0.563811348294107	0.0811506182885379	0.0461863428571429
11800	0.876077925684947	0.598100673412633	0.563811348294107	0.0811359827520428	0.0461872428571429
11900	0.876201509296927	0.59811267232139	0.563811348294107	0.0811218317951332	0.0461881142857143
12000	0.876320844235707	0.598123222487547	0.563811348294107	0.0811081179755649	0.0461890285714286
12100	0.876436147718689	0.598133151340448	0.56299033023171	0.0810948301947156	0.0461899
12200	0.876547647177167	0.598142505227903	0.56299033023171	0.0810819358002767	0.0461908
12300	0.876656198834234	0.598150576577776	0.56299033023171	0.0810693899359169	0.0461916714285714
12400	0.876760697318209	0.598158225885034	0.56299033023171	0.0810572140001971	0.0461925571428571
12500	0.876862980934123	0.598165140525957	0.56299033023171	0.0810453561743471	0.0461934714285714
12600	0.876961479305734	0.598171394183266	0.56299033023171	0.0810338213896176	0.0461943714285714
12700	0.877057481643052	0.598177110484916	0.56299033023171	0.081022604000446	0.0461952285714286
12800	0.877150705481109	0.598182390043183	0.56299033023171	0.0810116834014933	0.0461961285714286
12900	0.877241267008535	0.598187005757817	0.56299033023171	0.081000977190002	0.0461970285714286
13000	0.877329540540036	0.598190976545379	0.56299033023171	0.0809905592214522	0.0461979
