t	H2	mod	nest	conn	Fmean
0	5.42881187393402e-16	-6.80712897379712e-19	1	0.417163551950738	0.374331471428571
100	0.267628917732956	0.289911965251085	0.729474548440066	0.213159023974831	0.161589214285714
200	0.454601177752973	0.37697781797613	0.636334610472541	0.1503820831162	0.168211957142857
300	0.556189496449552	0.419833782161465	0.614303959131545	0.132704259950623	0.192156428571429
400	0.616724209212564	0.44400095368811	0.605728881590951	0.123906751241474	0.197338
500	0.650900577356087	0.458589004326193	0.60034665207079	0.119594380027075	0.195265428571429
600	0.671690811940449	0.467354048028194	0.596469622331691	0.117207601881341	0.192964428571429
700	0.685603531747627	0.473009826842031	0.594052180259077	0.115622920853428	0.191491
800	0.694755874197101	0.476894363972159	0.589490968801314	0.114407705526744	0.190679
900	0.702417332239114	0.479716012800712	0.585568326947637	0.113389996210752	0.190267428571429
1000	0.708641188136398	0.481866136835504	0.585249042145594	0.112496291745036	0.190072714285714
1100	0.713391784598622	0.483568406818086	0.585750775405948	0.111694223937887	0.189987714285714
1200	0.717206421744934	0.484949062288379	0.578863346104725	0.110969290694003	0.189957142857143
1300	0.720455852483318	0.486085350491683	0.573937237730341	0.11031592504959	0.189952571428571
1400	0.723242557156535	0.487027963353912	0.573298668126254	0.109732188054337	0.189960285714286
1500	0.725817474257656	0.487808966937392	0.570835613939062	0.109215578575828	0.189973
1600	0.72804654248292	0.488456627066061	0.569695311074621	0.108763500258437	0.189987
1700	0.730181253445705	0.488990260592732	0.569376026272578	0.108371535668251	0.189999714285714
1800	0.732131460597497	0.489429203045361	0.566912972085386	0.108035081774238	0.190011285714286
1900	0.733828947860417	0.489789736412492	0.566091954022989	0.107747953850684	0.190020714285714
2000	0.735283413784995	0.490083480728735	0.564951651158548	0.107504337533032	0.190027857142857
2100	0.736540600551072	0.490322786187962	0.56413063309615	0.107298426088308	0.190032714285714
2200	0.737762561112009	0.490517786906206	0.563309615033753	0.107124986819802	0.190036142857143
2300	0.738824242855046	0.490677304541604	0.562169312169312	0.106978992313435	0.190037857142857
2400	0.739743641779116	0.490806079447264	0.561029009304871	0.106856024910385	0.190038428571429
2500	0.740540604279302	0.489270536703767	0.561029009304871	0.106752642999402	0.190037857142857
