t	H2	mod	nest	conn	Fmean
0	0	4.36949072012397e-17	NA	0.386866346394042	0.513363628571429
100	0.0424285776788202	0.0300713970431262	0.884282065316548	0.149611965256372	0.0220036714285714
200	0.0435037739414153	0.0110044130065014	0.86863711001642	0.141782643685557	0.00610516
300	0.0486936094569729	0.0115795339884902	0.859058565955118	0.142306279563938	0.00609915857142857
400	0.0524941361140377	0.0120139684031291	0.850392264185368	0.142363026233057	0.00608150714285714
500	0.0561168795355829	0.0124133766396406	0.845466155810983	0.142352710695459	0.00606343857142857
600	0.0597728211907596	0.0128003220055391	0.83397190293742	0.142340294411232	0.00604974142857143
700	0.0635021748198848	0.0121213209176836	0.826765188834154	0.142337785268843	0.00604033428571429
800	0.0673100697183032	0.0126415978484717	0.819558474730888	0.142347540995968	0.00603444857142857
900	0.0711822632968705	0.0132136974982548	0.816320014595877	0.142365400211049	0.00603151857142857
1000	0.0750958488563557	0.0138115638460317	0.812260536398467	0.142381457679236	0.00603143428571429
1100	0.079044971783912	0.0143917224018879	0.811302681992337	0.142384808809349	0.00603441142857143
1200	0.0830523802131945	0.0149419066326577	0.807243203794928	0.142371116103363	0.00604054285714286
1300	0.0871493303736746	0.0154961620301084	0.8054643313264	0.142341655796946	0.00604964714285714
1400	0.0913602876516993	0.0160117755412714	0.8054643313264	0.142301126632758	0.00606127142857143
1500	0.0957002983312231	0.0165034263498983	0.799580368545886	0.142253163214564	0.00607497
1600	0.100180343289412	0.016982602809911	0.797801496077358	0.142200248209995	0.00609035142857143
1700	0.104809352737685	0.0174569695564106	0.794380587484036	0.142143906299828	0.00610709285714286
1800	0.109596559773111	0.0179312297205072	0.788633461047254	0.142084525740008	0.00612493285714286
1900	0.114551882804966	0.0184085919036433	0.786672140120416	0.142022802630138	0.00614365571428571
2000	0.119683768377362	0.0188908283043912	0.783068783068783	0.141958555633494	0.00616307428571429
2100	0.125000408806264	0.0193793297238436	0.779784710819194	0.14189194630044	0.00618302714285714
2200	0.130508775703445	0.0198749732523529	0.77522349936143	0.141822970147673	0.00620336571428571
2300	0.136214361131934	0.0203804126813251	0.773581463236636	0.141751741553181	0.00622395714285714
2400	0.142120624527351	0.0208949689269248	0.773581463236636	0.141677906815568	0.00624467571428571
2500	0.148228724780268	0.0214183712274117	0.7707991242474	0.141601882186061	0.00626541714285714
2600	0.154537916255331	0.0219506343106451	0.768518518518518	0.141523525289948	0.00628608285714286
2700	0.161043728595354	0.022491642484645	0.768518518518518	0.141442936528781	0.00630657714285714
2800	0.167739017209919	0.023041196624253	0.76541689472724	0.141360153276374	0.00632681
2900	0.174615483905606	0.0236532946726928	0.764276591862799	0.141275304855327	0.00634673571428571
3000	0.18165896209038	0.0242848013173016	0.761494252873563	0.141188603373266	0.00636626857142857
3100	0.18885469267189	0.0249261190876654	0.760353950009122	0.141100075219473	0.00638536142857143
3200	0.196182896221443	0.0255761708602668	0.759031198686371	0.141009939109685	0.00640395428571429
3300	0.203624454963137	0.0262338039631098	0.754105090311987	0.14091832129961	0.00642203285714286
3400	0.211156747398725	0.0268978065250692	0.754105090311987	0.140825484316826	0.00643955714285714
3500	0.218753168178561	0.0276044193306486	0.751642036124795	0.140731543107547	0.00645649
3600	0.226391127751584	0.0283453599520541	0.748540412333516	0.140636669356826	0.00647283714285714
3700	0.234040499618759	0.0290900114970108	0.746259806604634	0.140541017305521	0.00648856857142857
3800	0.241676090670593	0.0298366113321576	0.744298485677796	0.14044486554076	0.00650367571428571
3900	0.249273766289368	0.0305835262653142	0.740695128626163	0.140348219012796	0.00651818857142857
4000	0.256802797802742	0.0313286943043645	0.738733807699325	0.140251307898693	0.00653206428571429
4100	0.264243320128977	0.0320709089130573	0.737593504834884	0.14015448789267	0.00654534428571429
4200	0.271571154717923	0.0328084595531741	0.733990147783251	0.140057767853054	0.00655803285714286
4300	0.278763300451494	0.0335398446462041	0.730067505929575	0.139961250290894	0.00657013428571429
4400	0.285799849423954	0.0342638422945446	0.72842546980478	0.139865013121679	0.00658165
4500	0.292661287086591	0.034979353497801	0.729246487867177	0.139769283332059	0.00659260571428571
4600	0.299331424509141	0.0356853847878934	0.726965882138296	0.139674252669577	0.00660300571428571
4700	0.305796376109739	0.0363813006530254	0.722039773763912	0.139579761134889	0.00661288285714286
4800	0.312035118468894	0.0370661708099586	0.721218755701514	0.139486157662739	0.00662222285714286
4900	0.318031093087604	0.0377396826960514	0.720078452837074	0.13939321672505	0.00663106142857143
5000	0.323759581752587	0.0384016635212736	0.718436416712279	0.139301339022806	0.00663940714285714
5100	0.329168194879959	0.0390513876803387	0.718436416712279	0.139210247141983	0.00664725857142857
5200	0.334118157594279	0.039689074155342	0.716794380587484	0.139120083202752	0.00665463857142857
5300	0.340655431937549	0.0403144990130499	0.715152344462689	0.139030947254602	0.00666155857142857
5400	0.347047057523037	0.0409278965373957	0.713191023535851	0.138942802877255	0.00666803571428571
5500	0.353871997708337	0.0415289785138148	0.711731435869367	0.138855406472239	0.00667406
5600	0.360100492549166	0.0421180777867035	0.709268381682175	0.138769081393712	0.00667965
5700	0.366463869997592	0.0426954363040519	0.707307060755337	0.138683582364984	0.00668483
5800	0.372667561731719	0.0432612599743129	0.707307060755337	0.13859904775379	0.00668961285714286
5900	0.378970359245232	0.0438154672835587	0.707808794015691	0.138515220291847	0.00669398571428571
6000	0.384557436947457	0.0443587419054653	0.706987775953293	0.138432416944644	0.00669798571428571
6100	0.390681055155464	0.0448909038015887	0.705026455026455	0.138350258615033	0.0067016
6200	0.396493708086097	0.0454123730124514	0.707489509213647	0.138268907761354	0.00670487285714286
6300	0.402148721235712	0.0459233890694438	0.70666849115125	0.138188286985429	0.00670780285714286
6400	0.408044340334587	0.0464238647369712	0.705847473088852	0.138108304131779	0.00671038285714286
6500	0.413704808449927	0.046914353367333	0.704205436964058	0.138028863242659	0.00671266
6600	0.418762495028647	0.0473949371199982	0.709952563400839	0.137950038413373	0.00671463714285714
6700	0.424596179983393	0.0484735446698612	0.708310527276044	0.137871778607822	0.00671630714285714
6800	0.42998473972474	0.0491100543662894	0.705847473088852	0.137794001280968	0.00671771428571429
6900	0.43540845267417	0.0497389759236864	0.704205436964058	0.137716777860811	0.00671887
7000	0.440554930211982	0.0503600755350733	0.702563400839263	0.137639907765702	0.00671976571428571
7100	0.446147745123225	0.0509742190873197	0.702563400839263	0.137563430790884	0.00672045
7200	0.451509347755198	0.0515807055996413	0.700100346652071	0.13748730316972	0.00672089857142857
7300	0.456599268313081	0.0521800004306614	0.699279328589673	0.137411417649406	0.00672115428571429
7400	0.461441136816066	0.05365945343248	0.69896004378763	0.13733593615128	0.00672122428571429
7500	0.466779092078018	0.0541876101931337	0.696177704798394	0.137260725667097	0.00672112857142857
7600	0.471872853783566	0.0547077335511165	0.695356686735997	0.137185623896396	0.00672086571428571
7700	0.476926200841206	0.0552199850683384	0.6945356686736	0.137110850762339	0.00672046142857143
7800	0.481939728089963	0.0556348626863596	0.693714650611202	0.13703612428849	0.00671991571428571
7900	0.486920282173676	0.0562901283653954	0.693714650611202	0.136961571209492	0.00671925714285714
8000	0.491847867392249	0.0569382780884882	0.692072614486408	0.136887228624454	0.00671848285714286
8100	0.496675121972321	0.0575792158109578	0.692574347746762	0.136812969762149	0.00671761
8200	0.501560318043825	0.0582130779279116	0.690111293559569	0.136738748108612	0.00671665142857143
8300	0.506678465593692	0.0588398194285949	0.690111293559569	0.136664673737215	0.00671562142857143
8400	0.511562656349049	0.0594596397276974	0.689290275497172	0.136590724860404	0.00671453
8500	0.516154688109275	0.0600720274613206	0.689290275497172	0.136516784745583	0.00671336857142857
8600	0.520547114153816	0.0606801982580099	0.687648239372377	0.136442843551223	0.00671216
8700	0.525477944811281	0.0612808741090229	0.688469257434775	0.136368995180542	0.00671090428571429
8800	0.530380288867025	0.0618740469049729	0.688469257434775	0.136295176345947	0.00670961857142857
8900	0.535073814907712	0.0624601039927884	0.688469257434775	0.136221416643746	0.00670831571428571
9000	0.539707505029226	0.0630381990910209	0.688469257434775	0.136147693381326	0.00670697857142857
9100	0.543757453276888	0.063608673791667	0.68700966976829	0.136073966603532	0.00670562285714286
9200	0.548391441265212	0.0641715630126231	0.685367633643496	0.136000327094933	0.00670426571428571
