t	H2	mod	nest	conn	Fmean
0	0	-7.47113371251319e-18	1	0.424497323949241	0.435806714285714
100	0.0732936036739692	0.133860007646404	0.899288451012589	0.269997255129822	0.0813928217142857
200	0.260014294548708	0.177864841613558	0.794654260171502	0.208076197231611	0.0806880557142857
300	0.407979971699967	0.246980665636813	0.706987775953293	0.176719789314751	0.0871900214285714
400	0.508435364724141	0.273233358912644	0.649607735814632	0.166292364291317	0.0924859714285714
500	0.576187747584242	0.289974748260108	0.612068965517241	0.159745905600561	0.0943172
600	0.622022832934264	0.300695645409527	0.593550446998723	0.155384812214382	0.0945964285714286
700	0.653258509033438	0.308762496971056	0.570744389709907	0.152267118020812	0.0943219857142857
800	0.676483638134538	0.31587450636702	0.560892172961138	0.149850202479433	0.0938910857142857
900	0.695365297471653	0.321694939577195	0.556787082649152	0.147855883907577	0.0934516142857143
1000	0.7115198687678	0.326445422788295	0.54333150884875	0.146144497784899	0.0930496142857143
1100	0.725282730134677	0.328881988649075	0.532840722495895	0.144642945653257	0.0926927857142857
1200	0.737245113174276	0.333663199760462	0.527276044517424	0.143309432430948	0.0923771142857143
1300	0.748100869752434	0.33677501052717	0.524493705528188	0.142117253287168	0.0920955142857143
1400	0.757639098868983	0.338663456762788	0.52695675971538	0.14104665731957	0.0918419142857143
1500	0.766186529737626	0.342749291265577	0.521209633278599	0.140082815046059	0.0916120571428571
1600	0.774136181637066	0.342323269717366	0.517104542966612	0.139213368362412	0.0914020428571429
1700	0.781134483575732	0.34729405635508	0.516283524904215	0.138428266685139	0.0912099857142857
1800	0.787547776197336	0.349144656773736	0.514322203977376	0.137717628462434	0.0910339428571429
1900	0.793169282949557	0.350766396429623	0.509897828863346	0.137073968730751	0.0908726857142857
2000	0.797988468552179	0.350687301572561	0.507115489874111	0.136489660043633	0.0907251714285714
2100	0.802180470024672	0.353430441105538	0.511220580186097	0.135958981198727	0.0905901714285714
2200	0.805812262351979	0.354523937232316	0.507936507936508	0.135476285615517	0.0904667571428571
2300	0.810354486788391	0.355487468904692	0.507115489874111	0.135036449253377	0.0903541571428571
2400	0.814145113855359	0.356337482689155	0.504013866082832	0.134635589505957	0.0902513571428571
2500	0.817347939699407	0.357088864648813	0.504013866082832	0.134269202276777	0.0901574285714286
2600	0.82013643800292	0.356283443724162	0.503192848020434	0.133934595853677	0.0900716285714286
2700	0.822826911131233	0.358346419397473	0.503192848020434	0.133628121172786	0.089993
2800	0.825084883794003	0.358872070634787	0.504013866082832	0.133347361537132	0.0899211714285714
2900	0.827139945332761	0.359339489482313	0.502371829958037	0.13308968280691	0.0898553
3000	0.829158577971324	0.358296713858489	0.50155081189564	0.132853269154777	0.0897946285714286
3100	0.830874667004132	0.358671649414263	0.501231527093596	0.132635688127827	0.089739
3200	0.832347171548808	0.356701085556094	0.501231527093596	0.132435775541902	0.0896875714285714
3300	0.833745506838481	0.36077556776221	0.500410509031199	0.132251267388021	0.0896402428571429
3400	0.835238102015935	0.361048351229124	0.501231527093596	0.13208134516701	0.0895966
3500	0.836550119587387	0.36129626947742	0.501231527093596	0.131924329490927	0.0895561571428571
3600	0.837721745585133	0.361520145850087	0.499589490968801	0.131778875548112	0.0895187857142857
3700	0.838773334842492	0.36172323707855	0.497947454844007	0.131644686437554	0.0894842857142857
3800	0.839722111192312	0.360454259342885	0.497947454844007	0.131520350264454	0.0894521285714286
3900	0.840578265759831	0.362077458359629	0.497947454844007	0.131405121737283	0.0894223714285714
4000	0.841350566944511	0.362231240013811	0.497947454844007	0.131297939508399	0.0893947428571429
4100	0.842044534838503	0.362372082894183	0.497628170041963	0.131198395184821	0.0893689428571429
4200	0.842659930356071	0.361049273485168	0.496487867177522	0.131105921161923	0.0893452
4300	0.843300519118667	0.362619542444925	0.496487867177522	0.131019673459822	0.0893228714285714
4400	0.844001259166211	0.358178488653956	0.496487867177522	0.13093947048975	0.0893022428571429
4500	0.844623833910918	0.36282796829179	0.496168582375479	0.130864852777143	0.0892832285714286
4600	0.845186488728123	0.361470005437921	0.495347564313082	0.13079503615345	0.0892652714285714
4700	0.845691547069158	0.36300659514502	0.495347564313082	0.130729944529157	0.0892485857142857
4800	0.846139169694879	0.363084127991493	0.496168582375479	0.130668735126115	0.0892330857142857
4900	0.846593603095239	0.363156051936487	0.496168582375479	0.130612072104836	0.0892187
5000	0.847094194299309	0.363223890119774	0.496168582375479	0.130558757704502	0.0892053857142857
5100	0.84754156819591	0.363286488217481	0.496168582375479	0.130508771569632	0.0891926285714286
5200	0.847943960067201	0.363343403736231	0.496168582375479	0.130461848173053	0.0891810714285714
5300	0.84832201619725	0.363397612992087	0.495347564313082	0.130418012194784	0.0891701285714286
5400	0.848675889220247	0.363446107854715	0.495347564313082	0.130376918252862	0.0891600285714286
5500	0.84900928139181	0.363492161379021	0.495347564313082	0.13033818657097	0.0891504285714286
5600	0.84931796373631	0.363534406931937	0.495347564313082	0.130301693766158	0.0891417428571429
5700	0.849611818714007	0.362127441266093	0.495347564313082	0.130267630359948	0.0891333571428571
5800	0.849886525585862	0.362164510081618	0.495347564313082	0.130235588462724	0.0891256428571429
5900	0.850146918762479	0.362198809738936	0.495347564313082	0.130205373813811	0.0891183285714286
6000	0.850389381588852	0.362230436373643	0.495347564313082	0.130176837354425	0.0891117714285714
6100	0.850620442674289	0.358642983550325	0.495347564313082	0.130149976580579	0.0891053857142857
6200	0.850837420370144	0.363734778501181	0.494526546250684	0.130124875171873	0.0890994571428571
6300	0.851041814151266	0.363760568831678	0.494526546250684	0.130101198614006	0.0890939571428571
6400	0.851233745330635	0.363784627011792	0.494526546250684	0.13007845066248	0.0890888428571429
6500	0.851417032359107	0.363806674611539	0.494526546250684	0.130057354652364	0.0890839857142857
6600	0.851589045702379	0.363827950014214	0.493705528188287	0.130037367222955	0.0890794714285714
6700	0.851752865694281	0.362401100941264	0.493705528188287	0.130018737859847	0.0890751714285714
6800	0.851905467517556	0.363867143603693	0.493705528188287	0.130000784253464	0.0890712142857143
6900	0.852052387784698	0.363883735063403	0.493705528188287	0.129983834950779	0.0890674285714286
7000	0.852190204152826	0.363899604693469	0.493705528188287	0.129968143621338	0.0890639571428571
7100	0.8523205692646	0.36391342804562	0.493705528188287	0.129952946063522	0.0890608
7200	0.852444578794566	0.363927829876678	0.493705528188287	0.129938814541004	0.0890576285714286
7300	0.85256296203068	0.363940921098371	0.493705528188287	0.129925453910644	0.0890547285714286
7400	0.852673096982298	0.363953646637627	0.492884510125889	0.129912395206515	0.0890519428571429
7500	0.852779318740948	0.36396540032887	0.492884510125889	0.129900360563742	0.0890493142857143
7600	0.852878727250256	0.358728261454902	0.492884510125889	0.129888971159457	0.0890470714285714
7700	0.85297451421896	0.363984566221559	0.492884510125889	0.129878216940657	0.0890447714285714
7800	0.853063265885464	0.358732908985595	0.492884510125889	0.129867843120095	0.0890425571428571
7900	0.853149512322844	0.364002953299807	0.492063492063492	0.12985811479191	0.0890406
8000	0.853229507596791	0.364011792604036	0.492063492063492	0.129848833857439	0.0890387285714286
8100	0.853306538522144	0.364020592866889	0.492063492063492	0.12984026022456	0.0890369285714286
8200	0.853378123533959	0.362582019732101	0.491242474001095	0.129831795490087	0.0890353428571429
8300	0.853449216570522	0.364033873600489	0.491242474001095	0.129823928912385	0.0890336714285714
8400	0.853513260525049	0.364040142886	0.491242474001095	0.129816305399017	0.0890323571428571
8500	0.853576965418699	0.364047315275327	0.491242474001095	0.129809311667484	0.0890308285714286
8600	0.853636146608015	0.364052084011254	0.491242474001095	0.129802422300731	0.0890296285714286
8700	0.8536921827719	0.362611484425725	0.491242474001095	0.129795872414093	0.0890283428571429
8800	0.853747044350421	0.364063049224249	0.491242474001095	0.129789915725577	0.0890271
8900	0.853798858603085	0.364067486747361	0.491242474001095	0.129783910642954	0.0890259142857143
9000	0.853847247059818	0.364072248946148	0.491242474001095	0.129778495846019	0.0890249142857143
9100	0.85389321755364	0.364076168243378	0.491242474001095	0.129773092154206	0.0890239428571429
9200	0.853937519892536	0.364080109086679	0.491242474001095	0.129768234351453	0.0890230142857143
9300	0.853979833011773	0.364082669988689	0.491242474001095	0.129763297010884	0.0890221142857143
9400	0.854019060236601	0.364087784347687	0.491242474001095	0.12975877354268	0.0890212571428571
9500	0.854058382769679	0.364090582604698	0.491242474001095	0.129754581118216	0.0890204428571428
9600	0.854094674943248	0.36409402159272	0.490923189199051	0.129750177766445	0.0890196428571429
9700	0.854128662058438	0.364096215936883	0.490923189199051	0.129746429381104	0.0890190142857143
9800	0.854162306577341	0.364099089866603	0.490603904397008	0.129742393685235	0.0890182714285714
9900	0.854192540003185	0.364102702099736	0.48978288633461	0.129738867508214	0.0890177
10000	0.854223188181764	0.364104052197566	0.48978288633461	0.129735613890959	0.0890171428571429
10100	0.854253154978658	0.364105826615561	0.48978288633461	0.129732109017803	0.0890164571428571
10200	0.854280031934514	0.364108659332014	0.48978288633461	0.1297290262394	0.0890159571428571
10300	0.854304936520038	0.362665243539081	0.48978288633461	0.129726081635017	0.0890154857142857
10400	0.85432978973323	0.364113844796261	0.48978288633461	0.129723336053443	0.089015
10500	0.854355597243485	0.364114236951469	0.48978288633461	0.12972041553804	0.0890144
10600	0.854377627238425	0.364116141077926	0.48978288633461	0.129717866882018	0.0890139571428571
10700	0.854397871264561	0.362672341058634	0.48978288633461	0.12971539008812	0.0890136714285714
10800	0.854419131731328	0.364119673550527	0.48978288633461	0.129713119057716	0.0890132571428571
10900	0.854439587157102	0.364120395398057	0.48978288633461	0.129710605383752	0.0890128714285714
11000	0.854459742674184	0.359022620273123	0.48978288633461	0.129708440304229	0.0890123571428571
11100	0.854476288947445	0.364124527693325	0.48978288633461	0.129706369416785	0.0890121142857143
11200	0.85449491444699	0.359026829915176	0.48978288633461	0.129704493062744	0.0890117571428571
11300	0.854509882518886	0.364126190672867	0.48978288633461	0.12970263830384	0.0890115428571429
11400	0.854527544292849	0.364127258001318	0.48978288633461	0.129700554142244	0.0890110571428571
11500	0.854541522848132	0.364128340920135	0.48978288633461	0.129698845207909	0.0890108714285714
11600	0.854555154332351	0.364129188203383	0.48978288633461	0.129697214911308	0.0890107
11700	0.854571117843686	0.364130530904425	0.48978288633461	0.129695629913124	0.0890102428571429
11800	0.854583662542063	0.364131177887276	0.48978288633461	0.129694160819321	0.0890100714285714
11900	0.854596345930107	0.364133181378441	0.48978288633461	0.129692643583707	0.0890098
12000	0.854608394838273	0.364133315468686	0.48978288633461	0.129691307508928	0.0890096285714286
12100	0.8546200563451	0.364134074186379	0.48978288633461	0.129689639374626	0.0890093714285714
12200	0.854630805405929	0.362688141350644	0.48978288633461	0.12968839624376	0.0890092285714286
