t	H2	mod	nest	conn	Fmean
100	0.238566477624046	0.188209983534652	0.705208903484766	0.247849216907293	0.198037114285714
200	0.432245632633336	0.25810394705441	0.629903302317095	0.230588417237983	0.216054
300	0.579304422119632	0.315261057242539	0.621966794380587	0.207655022546802	0.22252
400	0.678462608508718	0.351069409085392	0.613711001642036	0.19350417026967	0.222165142857143
500	0.740630559559008	0.372790210823242	0.605592045247218	0.185345779305258	0.219098
600	0.782796877054247	0.386086053115519	0.596606458675424	0.180531332899301	0.215008
700	0.811917079481775	0.394390207680426	0.587894544791096	0.17757255301718	0.210683428571429
800	0.829594871307831	0.399735104121954	0.586891078270389	0.175679650632358	0.206883857142857
900	0.8413610206713	0.403297196613939	0.585568326947637	0.174424114147529	0.2039873
1000	0.849483849162075	0.405755509436653	0.583105272760445	0.173565041933461	0.201905957142857
1100	0.854552439548007	0.407504447829747	0.584564860426929	0.172962024538011	0.200405828571429
1200	0.858045979063784	0.40877981186338	0.583743842364532	0.172530000461353	0.199294685714286
1300	0.86136126310308	0.409731075060435	0.581919357781427	0.172214916213641	0.198446585714286
1400	0.863784163870138	0.410452100290214	0.583059660645868	0.171981657801669	0.1977813
1500	0.865623743563038	0.411006183226873	0.583880678708265	0.171806794488357	0.197247057142857
1600	0.867034260045166	0.411437505233193	0.581417624521073	0.171673984433071	0.1968098
1700	0.868123280700747	0.411775796596713	0.580414158000365	0.171572098164067	0.196445257142857
1800	0.868974242864242	0.412043017072817	0.579912424740011	0.171493230994527	0.196136642857143
1900	0.869650175181345	0.412255931732539	0.579091406677614	0.171431492614832	0.1958718
2000	0.870194888201622	0.412425460670779	0.579410691479657	0.171382919434631	0.195641985714286
2100	0.870636499052783	0.41256309994554	0.57858967341726	0.171344209645377	0.195440228571429
2200	0.871000319205784	0.412672917593382	0.577768655354862	0.17131343234059	0.195261528571429
2300	0.871301738730543	0.412760474068978	0.577768655354862	0.171288767677827	0.1951017
2400	0.87155022920014	0.412832380559439	0.578407224958949	0.171268819404315	0.194958185714286
2500	0.871761189517848	0.412889517357454	0.572158365261814	0.171252797736394	0.194828328571429
2600	0.871939784028569	0.412935203212995	0.572477650063857	0.171239785399845	0.194710057142857
2700	0.872089679096937	0.412972108041508	0.57165663200146	0.171229263183861	0.1946021
